AppID,Windows,Mac,Linux
643620,TRUE,FALSE,FALSE
643700,TRUE,TRUE,FALSE
643810,TRUE,TRUE,TRUE
643820,TRUE,FALSE,FALSE
643830,TRUE,FALSE,FALSE
643870,TRUE,TRUE,TRUE
643880,TRUE,FALSE,FALSE
643900,TRUE,FALSE,FALSE
643940,TRUE,FALSE,FALSE
643950,TRUE,FALSE,FALSE
643960,TRUE,TRUE,TRUE
643970,TRUE,TRUE,TRUE
643980,TRUE,TRUE,FALSE
644000,TRUE,FALSE,FALSE
644010,TRUE,FALSE,FALSE
644080,TRUE,TRUE,FALSE
644110,TRUE,FALSE,FALSE
644130,TRUE,FALSE,FALSE
644150,TRUE,FALSE,FALSE
644160,TRUE,FALSE,FALSE
644200,TRUE,FALSE,FALSE
644290,TRUE,FALSE,FALSE
644300,FALSE,TRUE,FALSE
644330,TRUE,FALSE,FALSE
644370,TRUE,TRUE,TRUE
644380,TRUE,TRUE,TRUE
644390,TRUE,TRUE,FALSE
644400,TRUE,FALSE,FALSE
644420,TRUE,FALSE,FALSE
644480,TRUE,FALSE,TRUE
644530,TRUE,FALSE,FALSE
644540,TRUE,FALSE,FALSE
644550,TRUE,FALSE,FALSE
644560,TRUE,TRUE,FALSE
644570,TRUE,FALSE,FALSE
644580,TRUE,TRUE,TRUE
644610,TRUE,FALSE,FALSE
644640,TRUE,FALSE,FALSE
644660,TRUE,FALSE,FALSE
644670,TRUE,FALSE,FALSE
644680,TRUE,FALSE,FALSE
644710,TRUE,FALSE,FALSE
644740,TRUE,FALSE,FALSE
644760,TRUE,FALSE,FALSE
644830,TRUE,FALSE,FALSE
644860,TRUE,FALSE,FALSE
644870,TRUE,FALSE,FALSE
644890,TRUE,FALSE,FALSE
644930,TRUE,FALSE,FALSE
645090,TRUE,FALSE,FALSE
645150,TRUE,FALSE,FALSE
645200,TRUE,FALSE,FALSE
645230,TRUE,FALSE,FALSE
645240,TRUE,FALSE,FALSE
645260,TRUE,FALSE,FALSE
645270,TRUE,FALSE,FALSE
645280,TRUE,FALSE,FALSE
645290,TRUE,FALSE,FALSE
645320,TRUE,FALSE,FALSE
645330,TRUE,FALSE,FALSE
645340,TRUE,FALSE,FALSE
645360,TRUE,FALSE,FALSE
645380,TRUE,FALSE,FALSE
645410,TRUE,FALSE,FALSE
645420,TRUE,FALSE,FALSE
645440,TRUE,FALSE,FALSE
645450,TRUE,TRUE,FALSE
645460,TRUE,FALSE,FALSE
645470,TRUE,FALSE,FALSE
645480,TRUE,FALSE,FALSE
645500,TRUE,FALSE,FALSE
645630,TRUE,TRUE,FALSE
645650,TRUE,FALSE,FALSE
645690,TRUE,TRUE,FALSE
645700,TRUE,FALSE,FALSE
645720,TRUE,FALSE,FALSE
645730,TRUE,FALSE,FALSE
645750,TRUE,TRUE,FALSE
645780,TRUE,FALSE,FALSE
645790,TRUE,FALSE,FALSE
645820,TRUE,FALSE,FALSE
645830,TRUE,FALSE,FALSE
645860,TRUE,FALSE,FALSE
645920,TRUE,FALSE,FALSE
645930,TRUE,FALSE,FALSE
645940,TRUE,FALSE,FALSE
646010,TRUE,FALSE,FALSE
646050,TRUE,FALSE,FALSE
646100,TRUE,FALSE,FALSE
646150,TRUE,FALSE,FALSE
646180,TRUE,FALSE,FALSE
646200,TRUE,FALSE,FALSE
646210,TRUE,TRUE,TRUE
646240,TRUE,FALSE,FALSE
646270,TRUE,TRUE,FALSE
646280,TRUE,FALSE,FALSE
646300,TRUE,FALSE,FALSE
646310,TRUE,FALSE,FALSE
646330,TRUE,TRUE,FALSE
646350,TRUE,FALSE,FALSE
646360,TRUE,FALSE,FALSE
646370,TRUE,FALSE,FALSE
646380,TRUE,FALSE,FALSE
646430,TRUE,FALSE,FALSE
646440,TRUE,FALSE,FALSE
646460,TRUE,TRUE,TRUE
646470,TRUE,TRUE,TRUE
646500,TRUE,TRUE,TRUE
646530,TRUE,FALSE,FALSE
646570,TRUE,TRUE,TRUE
646600,TRUE,TRUE,FALSE
646680,TRUE,FALSE,FALSE
646820,TRUE,FALSE,FALSE
646830,TRUE,FALSE,FALSE
646890,TRUE,FALSE,FALSE
646910,TRUE,FALSE,FALSE
646960,TRUE,TRUE,FALSE
647000,TRUE,FALSE,FALSE
647040,TRUE,FALSE,FALSE
647050,TRUE,FALSE,FALSE
647080,TRUE,FALSE,FALSE
647090,TRUE,FALSE,FALSE
647280,TRUE,FALSE,FALSE
647430,TRUE,FALSE,FALSE
647500,TRUE,FALSE,FALSE
647530,TRUE,FALSE,FALSE
647570,TRUE,FALSE,FALSE
647590,TRUE,FALSE,FALSE
647640,TRUE,FALSE,FALSE
647650,TRUE,FALSE,FALSE
647670,TRUE,FALSE,FALSE
647740,TRUE,FALSE,FALSE
647790,TRUE,FALSE,FALSE
647810,TRUE,FALSE,FALSE
647820,TRUE,FALSE,FALSE
647830,TRUE,FALSE,FALSE
647840,TRUE,FALSE,FALSE
647850,TRUE,FALSE,FALSE
647890,TRUE,FALSE,FALSE
647900,TRUE,FALSE,FALSE
647910,TRUE,FALSE,FALSE
647930,TRUE,FALSE,FALSE
647940,TRUE,FALSE,FALSE
647950,TRUE,FALSE,FALSE
647960,TRUE,TRUE,TRUE
647980,TRUE,FALSE,FALSE
647990,TRUE,FALSE,FALSE
648020,TRUE,TRUE,TRUE
648050,TRUE,FALSE,FALSE
648060,TRUE,FALSE,FALSE
648070,TRUE,FALSE,FALSE
648100,TRUE,FALSE,FALSE
648120,TRUE,FALSE,FALSE
648150,TRUE,FALSE,FALSE
648190,TRUE,FALSE,FALSE
648340,TRUE,TRUE,FALSE
648350,TRUE,FALSE,FALSE
648380,TRUE,FALSE,FALSE
648390,TRUE,FALSE,FALSE
648410,TRUE,FALSE,FALSE
648430,TRUE,FALSE,FALSE
648440,TRUE,FALSE,FALSE
648510,TRUE,TRUE,TRUE
648530,TRUE,TRUE,TRUE
648550,TRUE,FALSE,FALSE
648570,TRUE,FALSE,FALSE
648580,TRUE,FALSE,FALSE
648600,TRUE,FALSE,FALSE
648630,TRUE,FALSE,FALSE
648640,TRUE,FALSE,FALSE
648660,TRUE,FALSE,FALSE
648670,TRUE,FALSE,FALSE
648750,TRUE,TRUE,FALSE
648780,TRUE,FALSE,FALSE
648800,TRUE,FALSE,FALSE
648810,TRUE,FALSE,FALSE
648870,TRUE,FALSE,FALSE
648880,TRUE,TRUE,FALSE
648890,TRUE,FALSE,FALSE
649000,TRUE,TRUE,TRUE
649040,TRUE,FALSE,FALSE
649120,TRUE,FALSE,FALSE
649150,TRUE,FALSE,FALSE
649170,TRUE,TRUE,FALSE
649190,TRUE,FALSE,FALSE
649240,TRUE,FALSE,FALSE
649300,TRUE,FALSE,FALSE
649360,TRUE,FALSE,FALSE
649450,TRUE,TRUE,TRUE
649460,TRUE,FALSE,FALSE
649510,TRUE,FALSE,FALSE
649570,TRUE,FALSE,FALSE
649580,TRUE,FALSE,FALSE
649600,TRUE,TRUE,FALSE
649620,TRUE,FALSE,FALSE
649630,TRUE,FALSE,FALSE
649640,TRUE,FALSE,FALSE
649660,TRUE,FALSE,FALSE
649670,TRUE,FALSE,FALSE
649730,TRUE,FALSE,FALSE
649740,TRUE,TRUE,TRUE
649770,TRUE,TRUE,TRUE
649790,TRUE,TRUE,TRUE
649810,TRUE,FALSE,FALSE
649820,TRUE,TRUE,TRUE
649870,TRUE,FALSE,FALSE
649880,TRUE,FALSE,FALSE
649890,TRUE,TRUE,FALSE
649900,TRUE,FALSE,FALSE
649950,TRUE,FALSE,FALSE
649960,TRUE,FALSE,FALSE
649970,TRUE,FALSE,FALSE
649990,TRUE,FALSE,FALSE
650000,TRUE,FALSE,FALSE
650010,TRUE,FALSE,FALSE
650070,TRUE,FALSE,FALSE
650090,TRUE,FALSE,FALSE
650110,TRUE,FALSE,FALSE
650220,TRUE,TRUE,TRUE
650310,TRUE,FALSE,FALSE
650330,TRUE,TRUE,TRUE
650340,TRUE,FALSE,FALSE
650350,TRUE,TRUE,FALSE
650440,TRUE,FALSE,TRUE
650460,TRUE,FALSE,FALSE
650490,TRUE,TRUE,TRUE
650510,TRUE,FALSE,FALSE
650570,TRUE,TRUE,TRUE
650580,TRUE,FALSE,FALSE
650600,TRUE,TRUE,FALSE
650670,TRUE,FALSE,FALSE
650680,TRUE,TRUE,TRUE
650700,TRUE,FALSE,FALSE
650720,TRUE,FALSE,FALSE
650730,TRUE,FALSE,FALSE
650740,TRUE,FALSE,FALSE
650750,TRUE,TRUE,TRUE
650760,TRUE,FALSE,FALSE
650770,TRUE,TRUE,FALSE
650780,TRUE,TRUE,FALSE
650810,TRUE,FALSE,FALSE
650820,TRUE,FALSE,FALSE
650860,TRUE,FALSE,FALSE
650880,TRUE,FALSE,FALSE
650940,TRUE,TRUE,TRUE
650980,TRUE,FALSE,FALSE
650990,TRUE,FALSE,FALSE
651010,TRUE,TRUE,TRUE
651080,TRUE,FALSE,FALSE
651090,TRUE,FALSE,FALSE
651120,TRUE,FALSE,FALSE
651150,TRUE,FALSE,FALSE
651170,TRUE,FALSE,FALSE
651280,TRUE,FALSE,FALSE
651320,TRUE,FALSE,FALSE
651340,TRUE,FALSE,FALSE
651360,TRUE,FALSE,FALSE
651380,TRUE,FALSE,TRUE
651470,TRUE,FALSE,FALSE
651490,TRUE,TRUE,TRUE
651500,TRUE,FALSE,FALSE
651520,TRUE,TRUE,TRUE
651550,TRUE,FALSE,FALSE
651560,TRUE,TRUE,TRUE
651610,TRUE,FALSE,FALSE
651640,TRUE,FALSE,FALSE
651650,TRUE,FALSE,FALSE
651660,TRUE,TRUE,TRUE
651670,TRUE,FALSE,FALSE
651680,TRUE,FALSE,FALSE
651690,TRUE,FALSE,FALSE
651820,TRUE,FALSE,FALSE
651940,TRUE,TRUE,TRUE
651970,TRUE,FALSE,FALSE
651990,TRUE,TRUE,FALSE
652000,TRUE,TRUE,TRUE
652030,TRUE,FALSE,FALSE
652040,TRUE,FALSE,FALSE
652050,TRUE,FALSE,FALSE
652060,TRUE,FALSE,FALSE
652070,TRUE,FALSE,TRUE
652090,TRUE,TRUE,TRUE
652120,TRUE,FALSE,FALSE
652130,TRUE,TRUE,FALSE
652140,TRUE,FALSE,FALSE
652150,TRUE,TRUE,TRUE
652160,TRUE,FALSE,FALSE
652180,TRUE,FALSE,FALSE
652190,TRUE,TRUE,TRUE
652200,TRUE,FALSE,FALSE
652230,TRUE,TRUE,FALSE
652250,TRUE,FALSE,FALSE
652270,TRUE,FALSE,FALSE
652280,TRUE,FALSE,FALSE
652310,TRUE,FALSE,FALSE
652330,TRUE,FALSE,FALSE
652340,TRUE,TRUE,TRUE
652360,TRUE,TRUE,TRUE
652390,TRUE,TRUE,FALSE
652410,TRUE,FALSE,FALSE
652460,TRUE,FALSE,TRUE
652470,TRUE,FALSE,FALSE
652480,TRUE,TRUE,FALSE
652510,TRUE,TRUE,FALSE
652520,TRUE,TRUE,FALSE
652530,TRUE,FALSE,FALSE
652540,TRUE,FALSE,FALSE
652550,TRUE,FALSE,FALSE
652560,TRUE,FALSE,FALSE
652570,TRUE,FALSE,FALSE
652600,TRUE,FALSE,FALSE
652610,TRUE,FALSE,TRUE
652660,TRUE,FALSE,FALSE
652700,TRUE,TRUE,TRUE
652750,TRUE,TRUE,FALSE
652760,TRUE,TRUE,FALSE
652770,TRUE,FALSE,TRUE
652780,TRUE,FALSE,FALSE
652800,TRUE,FALSE,FALSE
652810,TRUE,FALSE,FALSE
652830,TRUE,FALSE,FALSE
652880,TRUE,TRUE,FALSE
652890,TRUE,TRUE,FALSE
652900,TRUE,FALSE,FALSE
652910,TRUE,FALSE,FALSE
652930,TRUE,TRUE,TRUE
652940,TRUE,TRUE,TRUE
652950,TRUE,FALSE,FALSE
652980,TRUE,FALSE,FALSE
652990,TRUE,FALSE,FALSE
653020,TRUE,FALSE,FALSE
653050,TRUE,FALSE,FALSE
653080,TRUE,TRUE,FALSE
653100,TRUE,FALSE,FALSE
653120,TRUE,FALSE,FALSE
653130,TRUE,FALSE,FALSE
653190,TRUE,TRUE,TRUE
653210,TRUE,FALSE,FALSE
653220,TRUE,TRUE,TRUE
653530,TRUE,TRUE,FALSE
653550,TRUE,TRUE,FALSE
653760,TRUE,FALSE,TRUE
653770,TRUE,FALSE,FALSE
653780,TRUE,FALSE,FALSE
653850,TRUE,TRUE,FALSE
653870,TRUE,TRUE,TRUE
653920,TRUE,FALSE,FALSE
653930,TRUE,FALSE,FALSE
653940,TRUE,TRUE,TRUE
653950,TRUE,FALSE,FALSE
653960,TRUE,TRUE,FALSE
653970,TRUE,FALSE,FALSE
654000,TRUE,FALSE,FALSE
654010,TRUE,FALSE,FALSE
654020,TRUE,FALSE,FALSE
654050,TRUE,TRUE,TRUE
654060,TRUE,FALSE,FALSE
654070,TRUE,FALSE,FALSE
654080,TRUE,TRUE,TRUE
654090,TRUE,FALSE,FALSE
654100,TRUE,FALSE,FALSE
654110,TRUE,FALSE,FALSE
654220,TRUE,TRUE,TRUE
654240,TRUE,FALSE,FALSE
654250,TRUE,TRUE,FALSE
654260,TRUE,TRUE,FALSE
654300,TRUE,FALSE,FALSE
654350,TRUE,FALSE,FALSE
654390,TRUE,TRUE,FALSE
654400,TRUE,TRUE,FALSE
654430,TRUE,FALSE,FALSE
654440,TRUE,TRUE,FALSE
654450,TRUE,FALSE,FALSE
654470,TRUE,FALSE,FALSE
654500,TRUE,FALSE,FALSE
654520,TRUE,FALSE,FALSE
654550,TRUE,FALSE,FALSE
654570,TRUE,FALSE,FALSE
654580,TRUE,TRUE,TRUE
654600,TRUE,FALSE,FALSE
654610,TRUE,TRUE,TRUE
654630,TRUE,FALSE,FALSE
654640,TRUE,FALSE,FALSE
654660,TRUE,FALSE,FALSE
654670,TRUE,FALSE,FALSE
654680,TRUE,FALSE,FALSE
654690,TRUE,FALSE,FALSE
654700,TRUE,FALSE,FALSE
654710,TRUE,FALSE,FALSE
654740,TRUE,FALSE,FALSE
654750,TRUE,FALSE,FALSE
654770,TRUE,FALSE,FALSE
654800,TRUE,FALSE,FALSE
654810,TRUE,TRUE,TRUE
654820,TRUE,FALSE,FALSE
654840,TRUE,FALSE,FALSE
654850,TRUE,FALSE,FALSE
654880,TRUE,TRUE,TRUE
654890,TRUE,FALSE,FALSE
654900,TRUE,FALSE,FALSE
654910,TRUE,TRUE,TRUE
654940,TRUE,TRUE,TRUE
654950,TRUE,FALSE,FALSE
654970,TRUE,FALSE,FALSE
654980,TRUE,FALSE,FALSE
654990,TRUE,FALSE,FALSE
655000,TRUE,FALSE,FALSE
655020,TRUE,FALSE,FALSE
655030,TRUE,FALSE,FALSE
655040,TRUE,FALSE,FALSE
655080,TRUE,FALSE,FALSE
655100,TRUE,FALSE,FALSE
655120,TRUE,FALSE,TRUE
655160,TRUE,TRUE,TRUE
655170,TRUE,TRUE,FALSE
655180,TRUE,FALSE,FALSE
655200,TRUE,FALSE,FALSE
655220,TRUE,FALSE,FALSE
655250,TRUE,FALSE,FALSE
655270,TRUE,TRUE,TRUE
655280,TRUE,TRUE,TRUE
655290,TRUE,FALSE,FALSE
655340,TRUE,FALSE,FALSE
655350,TRUE,TRUE,FALSE
655360,TRUE,FALSE,TRUE
655370,TRUE,TRUE,FALSE
655380,TRUE,TRUE,FALSE
655420,TRUE,FALSE,FALSE
655430,TRUE,FALSE,FALSE
655440,TRUE,FALSE,FALSE
655460,TRUE,FALSE,FALSE
655480,TRUE,TRUE,TRUE
655490,TRUE,FALSE,FALSE
655500,TRUE,FALSE,FALSE
655530,TRUE,FALSE,FALSE
655550,TRUE,FALSE,FALSE
655580,TRUE,FALSE,FALSE
655600,TRUE,FALSE,FALSE
655610,TRUE,FALSE,FALSE
655620,TRUE,FALSE,FALSE
655630,TRUE,FALSE,FALSE
655640,TRUE,FALSE,TRUE
655650,TRUE,FALSE,FALSE
655660,TRUE,TRUE,FALSE
655700,TRUE,TRUE,FALSE
655710,TRUE,FALSE,FALSE
655730,TRUE,TRUE,FALSE
655740,TRUE,TRUE,TRUE
655760,TRUE,FALSE,FALSE
655770,TRUE,TRUE,TRUE
655780,TRUE,TRUE,TRUE
655790,TRUE,FALSE,FALSE
655910,TRUE,TRUE,TRUE
655930,TRUE,FALSE,FALSE
655940,TRUE,FALSE,FALSE
655950,TRUE,TRUE,TRUE
655980,TRUE,FALSE,FALSE
656020,TRUE,FALSE,FALSE
656030,TRUE,TRUE,FALSE
656040,TRUE,TRUE,FALSE
656060,TRUE,FALSE,FALSE
656070,TRUE,TRUE,FALSE
656100,TRUE,FALSE,FALSE
656120,TRUE,FALSE,FALSE
656130,TRUE,TRUE,TRUE
656140,TRUE,FALSE,FALSE
656170,TRUE,FALSE,FALSE
656190,TRUE,FALSE,FALSE
656200,TRUE,FALSE,FALSE
656210,TRUE,FALSE,FALSE
656220,TRUE,FALSE,FALSE
656240,TRUE,FALSE,FALSE
656260,TRUE,FALSE,FALSE
656280,TRUE,FALSE,TRUE
656300,TRUE,FALSE,FALSE
656320,TRUE,FALSE,FALSE
656330,TRUE,FALSE,FALSE
656340,TRUE,FALSE,FALSE
656350,TRUE,TRUE,TRUE
656360,TRUE,TRUE,FALSE
656380,TRUE,FALSE,FALSE
656400,TRUE,TRUE,TRUE
656440,TRUE,FALSE,FALSE
656450,TRUE,FALSE,FALSE
656460,TRUE,FALSE,FALSE
656480,TRUE,FALSE,FALSE
656490,TRUE,FALSE,FALSE
656510,TRUE,TRUE,TRUE
656530,TRUE,TRUE,TRUE
656550,TRUE,TRUE,FALSE
656560,TRUE,TRUE,FALSE
656570,TRUE,FALSE,FALSE
656580,TRUE,FALSE,FALSE
656590,TRUE,TRUE,TRUE
656600,TRUE,TRUE,TRUE
656610,TRUE,TRUE,TRUE
656620,TRUE,FALSE,FALSE
656630,TRUE,FALSE,FALSE
656640,TRUE,FALSE,FALSE
656660,TRUE,FALSE,FALSE
656680,TRUE,TRUE,TRUE
656690,TRUE,FALSE,FALSE
656700,TRUE,FALSE,FALSE
656730,TRUE,TRUE,TRUE
656740,TRUE,FALSE,FALSE
656770,TRUE,FALSE,FALSE
656780,TRUE,TRUE,FALSE
656830,TRUE,FALSE,FALSE
656880,TRUE,TRUE,TRUE
656890,TRUE,FALSE,FALSE
656900,TRUE,FALSE,FALSE
656910,TRUE,FALSE,FALSE
656940,TRUE,FALSE,FALSE
656970,TRUE,TRUE,FALSE
657000,TRUE,FALSE,FALSE
657010,TRUE,FALSE,FALSE
657020,TRUE,FALSE,FALSE
657040,TRUE,TRUE,TRUE
657050,TRUE,TRUE,TRUE
657060,TRUE,FALSE,FALSE
657070,TRUE,FALSE,FALSE
657090,TRUE,TRUE,TRUE
657110,TRUE,FALSE,FALSE
657120,TRUE,TRUE,FALSE
657170,TRUE,FALSE,TRUE
657180,TRUE,FALSE,FALSE
657200,TRUE,FALSE,FALSE
657230,TRUE,TRUE,FALSE
657240,TRUE,FALSE,FALSE
657260,TRUE,TRUE,FALSE
657280,TRUE,TRUE,FALSE
657290,TRUE,TRUE,TRUE
657300,TRUE,FALSE,FALSE
657320,TRUE,FALSE,FALSE
657400,TRUE,FALSE,FALSE
657410,TRUE,FALSE,FALSE
657440,TRUE,TRUE,FALSE
657450,TRUE,FALSE,FALSE
657470,TRUE,TRUE,FALSE
657480,TRUE,FALSE,FALSE
657500,TRUE,TRUE,FALSE
657510,TRUE,FALSE,FALSE
657530,TRUE,FALSE,FALSE
657550,TRUE,FALSE,TRUE
657560,TRUE,FALSE,FALSE
657590,TRUE,FALSE,FALSE
657630,TRUE,TRUE,TRUE
657690,TRUE,TRUE,TRUE
657700,TRUE,FALSE,FALSE
657730,TRUE,TRUE,FALSE
657780,TRUE,FALSE,FALSE
657790,TRUE,TRUE,FALSE
657810,TRUE,FALSE,TRUE
657930,TRUE,FALSE,FALSE
657990,TRUE,FALSE,FALSE
658050,TRUE,FALSE,FALSE
658060,TRUE,TRUE,TRUE
658090,TRUE,FALSE,FALSE
658120,TRUE,FALSE,FALSE
658140,TRUE,FALSE,FALSE
658150,TRUE,FALSE,FALSE
658160,TRUE,FALSE,TRUE
658210,TRUE,FALSE,FALSE
658230,TRUE,FALSE,FALSE
658250,TRUE,TRUE,TRUE
658260,TRUE,FALSE,FALSE
658320,TRUE,TRUE,TRUE
658330,TRUE,TRUE,TRUE
658360,TRUE,FALSE,FALSE
658390,TRUE,FALSE,FALSE
658400,TRUE,FALSE,FALSE
658420,TRUE,TRUE,TRUE
658430,TRUE,FALSE,FALSE
658440,TRUE,FALSE,FALSE
658450,TRUE,FALSE,FALSE
658470,TRUE,FALSE,FALSE
658480,TRUE,FALSE,FALSE
658490,TRUE,FALSE,FALSE
658500,TRUE,TRUE,FALSE
658510,TRUE,FALSE,FALSE
658530,TRUE,FALSE,FALSE
658550,TRUE,FALSE,FALSE
658560,TRUE,FALSE,FALSE
658570,TRUE,FALSE,FALSE
658590,TRUE,TRUE,FALSE
658600,TRUE,FALSE,FALSE
658610,TRUE,FALSE,FALSE
658620,TRUE,FALSE,FALSE
658630,TRUE,FALSE,FALSE
658660,TRUE,FALSE,FALSE
658690,TRUE,TRUE,FALSE
658700,TRUE,FALSE,FALSE
658710,TRUE,FALSE,FALSE
658760,TRUE,FALSE,TRUE
658770,TRUE,FALSE,FALSE
658780,TRUE,TRUE,FALSE
658790,TRUE,FALSE,TRUE
658800,TRUE,FALSE,FALSE
658810,TRUE,TRUE,TRUE
658830,TRUE,FALSE,FALSE
658850,TRUE,TRUE,TRUE
658870,TRUE,FALSE,FALSE
658880,TRUE,FALSE,FALSE
658890,TRUE,FALSE,FALSE
658970,TRUE,TRUE,FALSE
658980,TRUE,FALSE,FALSE
658990,TRUE,TRUE,FALSE
659000,TRUE,FALSE,FALSE
659040,TRUE,FALSE,TRUE
659060,TRUE,FALSE,FALSE
659110,TRUE,FALSE,FALSE
659120,TRUE,FALSE,FALSE
659130,TRUE,FALSE,FALSE
659160,TRUE,TRUE,FALSE
659170,TRUE,TRUE,FALSE
659180,TRUE,TRUE,FALSE
659190,TRUE,FALSE,FALSE
659220,TRUE,FALSE,FALSE
659260,TRUE,FALSE,FALSE
659320,TRUE,TRUE,FALSE
659460,TRUE,FALSE,FALSE
659480,TRUE,TRUE,FALSE
659490,TRUE,FALSE,FALSE
659500,TRUE,FALSE,FALSE
659510,TRUE,FALSE,FALSE
659540,TRUE,FALSE,FALSE
659560,TRUE,FALSE,FALSE
659570,TRUE,TRUE,TRUE
659630,TRUE,FALSE,FALSE
659720,TRUE,FALSE,FALSE
659760,TRUE,FALSE,FALSE
659780,TRUE,TRUE,FALSE
659790,TRUE,FALSE,FALSE
659810,TRUE,FALSE,FALSE
659830,TRUE,FALSE,FALSE
659840,TRUE,TRUE,TRUE
659860,TRUE,FALSE,FALSE
659870,TRUE,TRUE,TRUE
659890,TRUE,FALSE,FALSE
659900,TRUE,FALSE,FALSE
659910,TRUE,FALSE,FALSE
659920,TRUE,FALSE,FALSE
659940,TRUE,FALSE,FALSE
659950,TRUE,FALSE,FALSE
659960,TRUE,FALSE,FALSE
660030,TRUE,FALSE,FALSE
660040,TRUE,FALSE,FALSE
660070,TRUE,FALSE,FALSE
660110,TRUE,TRUE,FALSE
660120,TRUE,FALSE,FALSE
660160,TRUE,FALSE,FALSE
660170,TRUE,FALSE,FALSE
660180,TRUE,FALSE,FALSE
660270,TRUE,FALSE,FALSE
660280,TRUE,FALSE,FALSE
660290,TRUE,FALSE,FALSE
660320,TRUE,FALSE,FALSE
660330,TRUE,FALSE,FALSE
660340,TRUE,FALSE,FALSE
660390,TRUE,FALSE,FALSE
660400,TRUE,FALSE,FALSE
660450,TRUE,TRUE,FALSE
660520,TRUE,FALSE,FALSE
660560,TRUE,FALSE,FALSE
660570,TRUE,FALSE,FALSE
660730,TRUE,FALSE,FALSE
660760,TRUE,TRUE,TRUE
660820,TRUE,FALSE,FALSE
660830,TRUE,FALSE,TRUE
660880,TRUE,FALSE,FALSE
660900,TRUE,FALSE,FALSE
660920,TRUE,FALSE,FALSE
660940,TRUE,FALSE,FALSE
660970,TRUE,FALSE,FALSE
660980,TRUE,FALSE,FALSE
660990,TRUE,FALSE,FALSE
661000,TRUE,TRUE,TRUE
661030,TRUE,FALSE,FALSE
661040,TRUE,TRUE,FALSE
661050,TRUE,FALSE,FALSE
661070,TRUE,FALSE,FALSE
661100,TRUE,FALSE,FALSE
661110,TRUE,FALSE,FALSE
661120,TRUE,FALSE,FALSE
661130,TRUE,FALSE,FALSE
661180,TRUE,FALSE,FALSE
661190,TRUE,FALSE,FALSE
661200,TRUE,TRUE,TRUE
661220,TRUE,FALSE,FALSE
661230,TRUE,FALSE,TRUE
661240,TRUE,FALSE,FALSE
661260,TRUE,FALSE,FALSE
661270,TRUE,TRUE,TRUE
661280,TRUE,TRUE,TRUE
661290,TRUE,FALSE,FALSE
661300,TRUE,TRUE,FALSE
661330,TRUE,TRUE,TRUE
661340,TRUE,FALSE,FALSE
661360,TRUE,TRUE,TRUE
661380,TRUE,FALSE,FALSE
661410,TRUE,FALSE,FALSE
661420,TRUE,FALSE,FALSE
661430,TRUE,TRUE,FALSE
661440,TRUE,FALSE,FALSE
661450,TRUE,FALSE,FALSE
661460,TRUE,FALSE,FALSE
661470,TRUE,TRUE,FALSE
661480,TRUE,TRUE,TRUE
661490,TRUE,FALSE,FALSE
661500,TRUE,FALSE,FALSE
661520,TRUE,FALSE,FALSE
661530,TRUE,FALSE,FALSE
661550,TRUE,FALSE,FALSE
661560,TRUE,FALSE,FALSE
661610,TRUE,FALSE,FALSE
661650,TRUE,FALSE,FALSE
661660,TRUE,FALSE,FALSE
661670,TRUE,FALSE,FALSE
661680,TRUE,TRUE,TRUE
661690,TRUE,FALSE,FALSE
661700,TRUE,FALSE,FALSE
661730,TRUE,FALSE,FALSE
661740,TRUE,TRUE,TRUE
661790,TRUE,FALSE,FALSE
661820,TRUE,TRUE,FALSE
661830,TRUE,TRUE,FALSE
661900,TRUE,FALSE,FALSE
661920,TRUE,FALSE,FALSE
661940,TRUE,TRUE,TRUE
661950,TRUE,FALSE,FALSE
661960,TRUE,TRUE,FALSE
661970,TRUE,FALSE,FALSE
661990,TRUE,FALSE,FALSE
662170,TRUE,FALSE,FALSE
662180,TRUE,FALSE,FALSE
662190,TRUE,TRUE,TRUE
662200,TRUE,TRUE,TRUE
662210,TRUE,FALSE,FALSE
662230,TRUE,FALSE,FALSE
662240,TRUE,TRUE,FALSE
662260,TRUE,TRUE,FALSE
662320,TRUE,FALSE,FALSE
662380,TRUE,FALSE,FALSE
662390,TRUE,FALSE,FALSE
662400,TRUE,TRUE,FALSE
662410,TRUE,TRUE,FALSE
662470,TRUE,FALSE,FALSE
662500,TRUE,FALSE,FALSE
662540,TRUE,TRUE,TRUE
662550,TRUE,FALSE,FALSE
662610,TRUE,FALSE,TRUE
662620,TRUE,FALSE,FALSE
662660,TRUE,FALSE,FALSE
662680,TRUE,FALSE,FALSE
662690,TRUE,FALSE,FALSE
662700,TRUE,FALSE,FALSE
662720,TRUE,FALSE,FALSE
662780,TRUE,FALSE,FALSE
662830,TRUE,FALSE,FALSE
662840,TRUE,FALSE,FALSE
662870,TRUE,FALSE,FALSE
662910,TRUE,TRUE,FALSE
662920,TRUE,FALSE,FALSE
662930,TRUE,FALSE,FALSE
662940,TRUE,FALSE,FALSE
662950,TRUE,FALSE,FALSE
662960,TRUE,FALSE,FALSE
662990,TRUE,FALSE,FALSE
663020,TRUE,FALSE,FALSE
663060,TRUE,FALSE,FALSE
663080,TRUE,FALSE,FALSE
663090,TRUE,FALSE,FALSE
663100,TRUE,FALSE,FALSE
663110,TRUE,FALSE,FALSE
663120,TRUE,FALSE,FALSE
663130,TRUE,FALSE,FALSE
